League,Squad,Player,Rk,Nation,Pos,Comp,Age,Born,90s,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,PlSqu
Big5,Unknown Squad,Romain Del Castillo,690,fr FRA,FW,fr Ligue 1,28,1996,14.0,67,4.79,33,24,2,3,4,1,9,0.64,7,1,0,0,1,0,Romain Del CastilloUnknown Squad
Big5,Unknown Squad,Enrico Del Prato,691,it ITA,DF,it Serie A,24,1999,32.7,32,0.98,28,2,0,0,1,1,1,0.03,0,0,0,0,0,1,Enrico Del PratoUnknown Squad
Big5,Unknown Squad,Thomas Delaine,692,fr FRA,DF,fr Ligue 1,32,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Thomas DelaineUnknown Squad
Big5,Unknown Squad,Liam Delap,693,eng ENG,FW,eng Premier League,21,2003,28.8,62,2.15,28,0,12,7,13,2,7,0.24,3,0,2,0,2,0,Liam DelapUnknown Squad
Big5,Unknown Squad,Fisayo Dele-Bashiru,694,ng NGA,"MF,FW",it Serie A,23,2001,10.5,24,2.28,17,0,5,2,0,0,1,0.09,1,0,0,0,0,0,Fisayo Dele-BashiruUnknown Squad
Big5,Unknown Squad,Andy Delort,695,dz ALG,FW,fr Ligue 1,32,1991,6.7,12,2.09,9,0,1,1,1,0,1,0.17,1,0,0,0,0,0,Andy DelortUnknown Squad
Big5,Unknown Squad,Olivier Deman,696,be BEL,DF,de Bundesliga,24,2000,0.7,1,1.34,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Olivier DemanUnknown Squad
Big5,Unknown Squad,Ali Dembele,697,fr FRA,DF,it Serie A,20,2004,4.3,7,1.62,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Ali DembeleUnknown Squad
Big5,Unknown Squad,Ousmane Dembele,698,fr FRA,FW,fr Ligue 1,27,1997,19.2,110,5.72,75,16,9,6,3,1,15,0.78,11,0,1,2,1,0,Ousmane DembeleUnknown Squad
Big5,Unknown Squad,Ermedin Demirovic,699,ba BIH,FW,de Bundesliga,26,1998,20.6,47,2.28,35,0,2,7,3,0,7,0.34,4,0,0,2,1,0,Ermedin DemirovicUnknown Squad
Big5,Unknown Squad,Sepp van den Berg,700,nl NED,DF,eng Premier League,22,2001,28.7,22,0.77,19,0,0,2,1,0,2,0.07,1,0,0,0,1,0,Sepp van den BergUnknown Squad
Big5,Unknown Squad,Remy Descamps,701,fr FRA,GK,fr Ligue 1,28,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Remy DescampsUnknown Squad
Big5,Unknown Squad,Arthur Desmas,702,fr FRA,GK,fr Ligue 1,30,1994,18.0,3,0.17,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Arthur DesmasUnknown Squad
Big5,Unknown Squad,Justin Devenny,703,nir NIR,MF,eng Premier League,20,2003,5.6,15,2.66,12,2,0,1,0,0,1,0.18,1,0,0,0,0,0,Justin DevennyUnknown Squad
Big5,Unknown Squad,Kiernan Dewsbury-Hall,704,eng ENG,"MF,FW",eng Premier League,25,1998,2.9,5,1.70,5,0,0,0,0,0,1,0.34,1,0,0,0,0,0,Kiernan Dewsbury-HallUnknown Squad
Big5,Unknown Squad,Michele Di Gregorio,705,it ITA,GK,it Serie A,27,1997,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Michele Di GregorioUnknown Squad
Big5,Unknown Squad,Giovanni Di Lorenzo,706,it ITA,DF,it Serie A,30,1993,37.0,80,2.16,72,4,0,2,1,1,8,0.22,7,0,0,1,0,0,Giovanni Di LorenzoUnknown Squad
Big5,Unknown Squad,Boulaye Dia,707,sn SEN,"MF,FW",it Serie A,27,1996,24.2,55,2.27,40,0,4,8,2,1,8,0.33,7,0,0,1,0,0,Boulaye DiaUnknown Squad
Big5,Unknown Squad,Mouctar Diakhaby,708,gn GUI,DF,es La Liga,27,1996,7.3,4,0.55,2,0,0,2,0,0,1,0.14,1,0,0,0,0,0,Mouctar DiakhabyUnknown Squad
Big5,Unknown Squad,Mamadou Diakhon,709,fr FRA,"FW,MF",fr Ligue 1,18,2005,9.5,37,3.88,20,1,4,5,6,1,2,0.21,1,0,0,1,0,0,Mamadou DiakhonUnknown Squad
Big5,Unknown Squad,Bafode Diakite,710,fr FRA,DF,fr Ligue 1,23,2001,30.7,19,0.62,17,0,0,1,1,0,3,0.10,2,0,0,0,1,0,Bafode DiakiteUnknown Squad
Big5,Unknown Squad,Oumar Diakite,711,ci CIV,FW,fr Ligue 1,20,2003,18.1,39,2.16,29,0,2,5,3,0,4,0.22,4,0,0,0,0,0,Oumar DiakiteUnknown Squad
Big5,Unknown Squad,Amad Diallo,712,ci CIV,"MF,FW",eng Premier League,22,2002,21.1,97,4.59,65,9,10,3,6,4,18,0.85,7,0,4,1,2,4,Amad DialloUnknown Squad
Big5,Unknown Squad,Assane Diao,713,sn SEN,"FW,MF",it Serie A,18,2005,13.9,31,2.23,21,0,4,3,3,0,4,0.29,2,0,1,0,1,0,Assane DiaoUnknown Squad
Big5,Unknown Squad,Assane Diao,714,sn SEN,FW,es La Liga,18,2005,3.1,7,2.28,6,0,0,1,0,0,2,0.65,2,0,0,0,0,0,Assane DiaoUnknown Squad
Big5,Unknown Squad,Habib Diarra,715,sn SEN,"MF,FW",fr Ligue 1,20,2004,26.1,57,2.18,47,1,0,3,6,0,8,0.31,6,0,0,0,2,0,Habib DiarraUnknown Squad
Big5,Unknown Squad,Moussa Diarra,716,ml MLI,DF,es La Liga,23,2000,20.7,18,0.87,14,0,0,0,4,0,4,0.19,2,0,0,0,2,0,Moussa DiarraUnknown Squad
Big5,Unknown Squad,Ruben Dias,717,pt POR,DF,eng Premier League,27,1997,25.2,26,1.03,17,0,0,7,0,2,1,0.04,1,0,0,0,0,0,Ruben DiasUnknown Squad
Big5,Unknown Squad,Krepin Diatta,718,sn SEN,"DF,FW",fr Ligue 1,25,1999,5.6,10,1.77,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Krepin DiattaUnknown Squad
Big5,Unknown Squad,Kandet Diawara,719,gn GUI,FW,fr Ligue 1,24,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Kandet DiawaraUnknown Squad
Big5,Unknown Squad,Mahamadou Diawara,720,fr FRA,MF,fr Ligue 1,19,2005,6.5,14,2.16,13,0,0,1,0,0,1,0.15,1,0,0,0,0,0,Mahamadou DiawaraUnknown Squad
Big5,Unknown Squad,Mahamadou Diawara,721,fr FRA,MF,fr Ligue 1,19,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Mahamadou DiawaraUnknown Squad
Big5,Unknown Squad,Brahim Diaz,722,ma MAR,"FW,MF",es La Liga,24,1999,15.4,56,3.64,43,0,6,5,1,1,12,0.78,7,0,1,3,0,1,Brahim DiazUnknown Squad
Big5,Unknown Squad,Daniel Diaz,723,es ESP,MF,es La Liga,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Daniel DiazUnknown Squad
Big5,Unknown Squad,Luis Diaz,724,co COL,FW,eng Premier League,27,1997,26.7,117,4.39,88,0,16,9,4,0,16,0.60,13,0,1,0,2,0,Luis DiazUnknown Squad
Big5,Unknown Squad,Pedro Diaz,725,es ESP,MF,es La Liga,26,1998,13.5,50,3.72,33,7,5,5,0,0,5,0.37,1,0,2,2,0,0,Pedro DiazUnknown Squad
Big5,Unknown Squad,Tyler Dibling,726,eng ENG,"FW,MF",eng Premier League,18,2006,20.8,56,2.69,34,1,11,5,5,0,4,0.19,2,0,1,1,0,0,Tyler DiblingUnknown Squad
Big5,Unknown Squad,Diego,727,es ESP,FW,es La Liga,24,2000,13.3,12,0.90,7,0,0,2,3,0,1,0.08,0,0,0,0,1,0,DiegoUnknown Squad
Big5,Unknown Squad,Justin Diehl,728,de GER,"FW,DF",de Bundesliga,19,2004,1.2,4,3.46,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Justin DiehlUnknown Squad
Big5,Unknown Squad,Bamba Dieng,729,sn SEN,FW,fr Ligue 1,24,2000,5.9,6,1.02,4,0,1,0,1,0,1,0.17,0,0,0,0,1,0,Bamba DiengUnknown Squad
Big5,Unknown Squad,Eric Dier,730,eng ENG,DF,de Bundesliga,30,1994,16.3,13,0.80,11,0,0,2,0,0,2,0.12,1,0,0,1,0,0,Eric DierUnknown Squad
Big5,Unknown Squad,Lucas Digne,731,fr FRA,DF,eng Premier League,31,1993,26.1,66,2.53,42,18,1,4,0,1,5,0.19,5,0,0,0,0,0,Lucas DigneUnknown Squad
Big5,Unknown Squad,Kembo Diliwidi,732,fr FRA,DF,fr Ligue 1,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Kembo DiliwidiUnknown Squad
Big5,Unknown Squad,Federico Dimarco,733,it ITA,"DF,FW",it Serie A,26,1997,24.2,96,4.00,57,26,2,9,2,0,14,0.58,10,2,0,2,0,0,Federico DimarcoUnknown Squad
Big5,Unknown Squad,Stole Dimitrievski,734,mk MKD,GK,es La Liga,30,1993,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Stole DimitrievskiUnknown Squad
Big5,Unknown Squad,Junior Dina Ebimbe,735,fr FRA,"MF,FW",de Bundesliga,23,2000,3.3,6,1.85,2,0,0,2,2,0,1,0.31,1,0,0,0,0,0,Junior Dina EbimbeUnknown Squad
Big5,Unknown Squad,Eren Dinkci,736,de GER,"MF,FW",de Bundesliga,22,2001,13.3,43,3.23,36,0,3,1,2,1,5,0.38,5,0,0,0,0,0,Eren DinkciUnknown Squad
Big5,Unknown Squad,Sinaly Diomande,737,ci CIV,DF,fr Ligue 1,23,2001,21.6,21,0.97,19,0,0,2,0,0,5,0.23,3,0,0,2,0,0,Sinaly DiomandeUnknown Squad
Big5,Unknown Squad,Yan Diomande,738,ci CIV,"MF,FW",es La Liga,17,2006,6.1,37,6.11,25,0,8,2,1,1,5,0.83,2,0,3,0,0,0,Yan DiomandeUnknown Squad
Big5,Unknown Squad,Lois Diony,739,fr FRA,FW,fr Ligue 1,31,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Lois DionyUnknown Squad
Big5,Unknown Squad,Issa Diop,740,fr FRA,DF,eng Premier League,27,1997,14.9,6,0.40,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Issa DiopUnknown Squad
Big5,Unknown Squad,Serigne Diop,741,sn SEN,FW,fr Ligue 1,19,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serigne DiopUnknown Squad
Big5,Unknown Squad,Sofiane Diop,742,fr FRA,"MF,FW",fr Ligue 1,24,2000,11.8,47,3.98,37,4,0,2,4,0,9,0.76,7,1,0,0,1,0,Sofiane DiopUnknown Squad
Big5,Unknown Squad,Andy Diouf,743,fr FRA,MF,fr Ligue 1,21,2003,24.7,85,3.44,63,1,11,7,2,1,3,0.12,3,0,0,0,0,0,Andy DioufUnknown Squad
Big5,Unknown Squad,Yehvann Diouf,744,sn SEN,GK,fr Ligue 1,24,1999,34.0,7,0.21,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Yehvann DioufUnknown Squad
Big5,Unknown Squad,Assane Diousse,745,sn SEN,MF,fr Ligue 1,26,1997,7.4,13,1.76,11,0,0,1,0,1,1,0.14,1,0,0,0,0,0,Assane DiousseUnknown Squad
Big5,Unknown Squad,Axel Disasi,746,fr FRA,DF,eng Premier League,26,1998,5.4,9,1.65,7,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Axel DisasiUnknown Squad
Big5,Unknown Squad,Axel Disasi,747,fr FRA,DF,eng Premier League,26,1998,4.0,2,0.49,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Axel DisasiUnknown Squad
Big5,Unknown Squad,Roman Dixon,748,eng ENG,DF,eng Premier League,19,2004,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Roman DixonUnknown Squad
Big5,Unknown Squad,Alvaro djalo,749,es ESP,FW,es La Liga,24,1999,7.3,12,1.64,5,0,1,1,5,0,1,0.14,0,0,0,0,1,0,Alvaro djaloUnknown Squad
Big5,Unknown Squad,Djene,750,tg TOG,"DF,MF",es La Liga,32,1991,28.3,21,0.74,18,1,0,0,1,1,1,0.04,1,0,0,0,0,0,DjeneUnknown Squad
Big5,Unknown Squad,Nasser Djiga,751,bf BFA,DF,eng Premier League,21,2002,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Nasser DjigaUnknown Squad
Big5,Unknown Squad,Berat Djimsiti,752,al ALB,DF,it Serie A,31,1993,29.3,30,1.02,23,0,0,7,0,0,7,0.24,5,0,0,2,0,0,Berat DjimsitiUnknown Squad
Big5,Unknown Squad,Marko Dmitrovic,753,rs SRB,GK,es La Liga,32,1992,32.0,6,0.19,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Marko DmitrovicUnknown Squad
Big5,Unknown Squad,Ritsu Doan,754,jp JPN,"FW,MF",de Bundesliga,26,1998,31.8,111,3.49,68,2,14,9,15,3,16,0.50,11,1,1,1,1,1,Ritsu DoanUnknown Squad
Big5,Unknown Squad,Dodo,755,br BRA,DF,it Serie A,25,1998,34.6,75,2.17,56,2,4,3,8,2,11,0.32,7,0,2,0,2,0,DodoUnknown Squad
Big5,Unknown Squad,Danilho Doekhi,756,nl NED,DF,de Bundesliga,26,1998,34.0,32,0.94,21,0,0,8,2,1,4,0.12,2,0,0,2,0,0,Danilho DoekhiUnknown Squad
Big5,Unknown Squad,Matt Doherty,757,ie IRL,DF,eng Premier League,32,1992,23.4,25,1.07,19,3,1,1,1,0,3,0.13,3,0,0,0,0,0,Matt DohertyUnknown Squad
Big5,Unknown Squad,Jeremy Doku,758,be BEL,"FW,MF",eng Premier League,22,2002,16.8,79,4.69,60,1,13,1,3,1,14,0.83,11,0,3,0,0,0,Jeremy DokuUnknown Squad
Big5,Unknown Squad,Marc Domenech,759,es ESP,"FW,MF",es La Liga,18,2006,3.4,7,2.09,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Marc DomenechUnknown Squad
Big5,Unknown Squad,Alex Dominguez,760,es ESP,GK,fr Ligue 1,26,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alex DominguezUnknown Squad
Big5,Unknown Squad,Benjamin Dominguez,761,ar ARG,FW,it Serie A,20,2003,14.2,41,2.88,30,0,5,1,4,1,7,0.49,6,0,1,0,0,0,Benjamin DominguezUnknown Squad
Big5,Unknown Squad,Carlos Dominguez,762,es ESP,DF,es La Liga,23,2001,13.1,6,0.46,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Carlos DominguezUnknown Squad
Big5,Unknown Squad,Israel Dominguez,763,es ESP,FW,es La Liga,21,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Israel DominguezUnknown Squad
Big5,Unknown Squad,Nicolas Dominguez,764,ar ARG,"MF,FW",eng Premier League,26,1998,21.8,38,1.74,29,1,0,3,3,2,0,0.00,0,0,0,0,0,0,Nicolas DominguezUnknown Squad
Big5,Unknown Squad,Sergi Dominguez,765,es ESP,DF,es La Liga,19,2005,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Sergi DominguezUnknown Squad
Big5,Unknown Squad,Gianluigi Donnarumma,766,it ITA,GK,fr Ligue 1,25,1999,23.2,2,0.09,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Gianluigi DonnarummaUnknown Squad
Big5,Unknown Squad,Patrick Dorgu,767,dk DEN,DF,eng Premier League,19,2004,9.4,24,2.57,21,0,0,0,2,1,1,0.11,0,0,0,0,1,0,Patrick DorguUnknown Squad
Big5,Unknown Squad,Patrick Dorgu,768,dk DEN,"DF,FW",it Serie A,19,2004,20.4,58,2.84,38,2,4,4,9,1,7,0.34,5,0,0,1,1,0,Patrick DorguUnknown Squad
Big5,Unknown Squad,Alfie Dorrington,769,eng ENG,DF,eng Premier League,19,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alfie DorringtonUnknown Squad
Big5,Unknown Squad,Niklas Dorsch,770,de GER,MF,de Bundesliga,26,1998,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Niklas DorschUnknown Squad
Big5,Unknown Squad,Niklas Dorsch,771,de GER,MF,de Bundesliga,26,1998,14.8,35,2.36,22,10,0,0,1,2,2,0.13,2,0,0,0,0,0,Niklas DorschUnknown Squad
Big5,Unknown Squad,Alberto Dossena,772,it ITA,DF,it Serie A,25,1998,20.3,11,0.54,9,0,1,1,0,0,2,0.10,1,0,0,1,0,0,Alberto DossenaUnknown Squad
Big5,Unknown Squad,Abdoulaye Doucoure,773,ml MLI,MF,eng Premier League,31,1993,28.5,58,2.04,52,0,3,2,0,1,3,0.11,2,0,0,0,0,1,Abdoulaye DoucoureUnknown Squad
Big5,Unknown Squad,Cheick Doucoure,774,ml MLI,MF,eng Premier League,24,2000,5.0,9,1.79,5,0,0,2,1,1,3,0.60,1,0,0,1,1,0,Cheick DoucoureUnknown Squad
Big5,Unknown Squad,Sekou Doucoure,775,fr FRA,DF,fr Ligue 1,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Sekou DoucoureUnknown Squad
Big5,Unknown Squad,Desire Doue,776,fr FRA,"FW,MF",fr Ligue 1,19,2005,19.2,109,5.66,84,1,14,4,5,1,24,1.25,15,0,4,1,3,1,Desire DoueUnknown Squad
Big5,Unknown Squad,Guela Doue,777,ci CIV,DF,fr Ligue 1,21,2002,30.2,44,1.46,31,2,4,4,1,2,5,0.17,5,0,0,0,0,0,Guela DoueUnknown Squad
Big5,Unknown Squad,Douglas,778,br BRA,MF,fr Ligue 1,27,1997,25.6,34,1.33,26,2,1,3,1,1,3,0.12,2,0,0,1,0,0,DouglasUnknown Squad
Big5,Unknown Squad,Ismael Doukoure,779,fr FRA,"DF,MF",fr Ligue 1,21,2003,29.3,22,0.75,19,0,0,0,1,2,4,0.14,4,0,0,0,0,0,Ismael DoukoureUnknown Squad
Big5,Unknown Squad,Issa Doumbia,780,ci CIV,MF,it Serie A,20,2003,10.4,17,1.63,14,0,1,1,0,1,2,0.19,2,0,0,0,0,0,Issa DoumbiaUnknown Squad
Big5,Unknown Squad,Kamory Doumbia,781,ml MLI,"MF,FW",fr Ligue 1,21,2003,14.7,58,3.95,36,11,2,1,4,4,7,0.48,2,1,1,1,0,2,Kamory DoumbiaUnknown Squad
Big5,Unknown Squad,Amidou Doumbouya,782,fr FRA,DF,fr Ligue 1,16,2007,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Amidou DoumbouyaUnknown Squad
Big5,Unknown Squad,Anastasios Douvikas,783,gr GRE,FW,it Serie A,24,1999,6.4,19,2.95,15,0,2,1,1,0,1,0.16,1,0,0,0,0,0,Anastasios DouvikasUnknown Squad
Big5,Unknown Squad,Anastasios Douvikas,784,gr GRE,FW,es La Liga,24,1999,7.8,11,1.41,5,0,2,1,3,0,1,0.13,1,0,0,0,0,0,Anastasios DouvikasUnknown Squad
Big5,Unknown Squad,Artem Dovbyk,785,ua UKR,FW,it Serie A,27,1997,26.9,52,1.94,43,0,4,4,1,0,6,0.22,3,0,2,1,0,0,Artem DovbykUnknown Squad
Big5,Unknown Squad,Flynn Downes,786,eng ENG,MF,eng Premier League,25,1999,23.9,31,1.30,27,2,0,1,0,1,2,0.08,1,1,0,0,0,0,Flynn DownesUnknown Squad
Big5,Unknown Squad,Tommy Doyle,787,eng ENG,MF,eng Premier League,22,2001,5.4,17,3.13,11,4,1,1,0,0,3,0.55,2,0,1,0,0,0,Tommy DoyleUnknown Squad
Big5,Unknown Squad,Radu Dragusin,788,ro ROU,DF,eng Premier League,22,2002,13.9,8,0.58,8,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Radu DragusinUnknown Squad
Big5,Unknown Squad,Patrick Drewes,789,de GER,GK,de Bundesliga,31,1993,21.0,2,0.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Patrick DrewesUnknown Squad
Big5,Unknown Squad,Tim Drexler,790,de GER,DF,de Bundesliga,19,2005,4.0,6,1.51,6,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Tim DrexlerUnknown Squad
Big5,Unknown Squad,Domingos Duarte,791,pt POR,DF,es La Liga,29,1995,20.7,9,0.44,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Domingos DuarteUnknown Squad
Big5,Unknown Squad,Martin Dubravka,792,sk SVK,GK,eng Premier League,35,1989,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Martin DubravkaUnknown Squad
Big5,Unknown Squad,Marvin Ducksch,793,de GER,FW,de Bundesliga,30,1994,26.9,103,3.83,58,37,1,6,0,1,12,0.45,9,2,0,1,0,0,Marvin DuckschUnknown Squad
Big5,Unknown Squad,Ondrej Duda,794,sk SVK,MF,it Serie A,29,1994,26.6,73,2.74,45,18,2,3,4,1,7,0.26,5,2,0,0,0,0,Ondrej DudaUnknown Squad
Big5,Unknown Squad,Duk,795,cv CPV,"MF,FW",es La Liga,24,2000,2.0,7,3.54,5,0,1,1,0,0,1,0.51,0,0,0,1,0,0,DukUnknown Squad
Big5,Unknown Squad,Denzel Dumfries,796,nl NED,"DF,FW",it Serie A,28,1996,21.7,55,2.53,38,6,3,3,4,1,4,0.18,2,0,0,1,1,0,Denzel DumfriesUnknown Squad
Big5,Unknown Squad,Alfred Duncan,797,gh GHA,MF,it Serie A,31,1993,10.6,32,3.01,25,4,1,2,0,0,2,0.19,1,0,0,1,0,0,Alfred DuncanUnknown Squad
Big5,Unknown Squad,Lewis Dunk,798,eng ENG,DF,eng Premier League,32,1991,23.1,19,0.82,17,0,0,2,0,0,3,0.13,2,0,0,1,0,0,Lewis DunkUnknown Squad
Big5,Unknown Squad,Jader Duran,799,co COL,FW,eng Premier League,20,2003,7.1,18,2.54,9,0,0,4,3,2,1,0.14,0,0,0,0,0,1,Jader DuranUnknown Squad
Big5,Unknown Squad,Pablo Duran,800,es ESP,"FW,MF",es La Liga,23,2001,15.5,30,1.94,22,0,2,4,2,0,4,0.26,3,0,0,1,0,0,Pablo DuranUnknown Squad
Big5,Unknown Squad,Julien Duranville,801,be BEL,"FW,MF",de Bundesliga,18,2006,3.1,7,2.21,3,0,0,0,4,0,1,0.32,0,0,0,0,1,0,Julien DuranvilleUnknown Squad
Big5,Unknown Squad,Hugo Duro,802,es ESP,FW,es La Liga,24,1999,24.1,29,1.20,19,0,1,4,5,0,5,0.21,1,0,0,1,3,0,Hugo DuroUnknown Squad
Big5,Unknown Squad,Jean-Kevin Duverne,803,ht HAI,DF,fr Ligue 1,27,1997,6.0,5,0.84,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Jean-Kevin DuverneUnknown Squad
Big5,Unknown Squad,Paulo Dybala,804,ar ARG,"FW,MF",it Serie A,30,1993,15.7,84,5.34,47,19,1,6,11,0,8,0.51,5,1,0,0,2,0,Paulo DybalaUnknown Squad
Big5,Unknown Squad,Stefan Dzodic,805,rs SRB,"DF,MF",fr Ligue 1,19,2005,2.7,2,0.74,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Stefan DzodicUnknown Squad
Big5,Unknown Squad,Adam Dzwigala,806,pl POL,"DF,MF",de Bundesliga,28,1995,4.1,5,1.21,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Adam DzwigalaUnknown Squad
Big5,Unknown Squad,Aron Donnum,807,no NOR,"DF,MF",fr Ligue 1,26,1998,29.9,92,3.08,60,19,3,6,3,1,11,0.37,8,2,0,1,0,0,Aron DonnumUnknown Squad
Big5,Unknown Squad,Enzo Ebosse,808,cm CMR,DF,it Serie A,25,1999,1.0,3,3.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Enzo EbosseUnknown Squad
Big5,Unknown Squad,Tyronne Ebuehi,809,ng NGA,"DF,MF",it Serie A,28,1995,0.8,1,1.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Tyronne EbuehiUnknown Squad
Big5,Unknown Squad,Claudio Echeverri,810,ar ARG,FW,eng Premier League,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Claudio EcheverriUnknown Squad
Big5,Unknown Squad,Ederson,811,br BRA,GK,eng Premier League,30,1993,25.8,6,0.23,6,0,0,0,0,0,4,0.16,4,0,0,0,0,0,EdersonUnknown Squad
Big5,Unknown Squad,Ederson,812,br BRA,MF,it Serie A,25,1999,32.0,98,3.06,78,2,6,6,2,4,10,0.31,9,0,0,1,0,0,EdersonUnknown Squad
Big5,Unknown Squad,Noah Edjouma,813,fr FRA,"MF,FW",fr Ligue 1,18,2005,1.9,5,2.62,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Noah EdjoumaUnknown Squad
Big5,Unknown Squad,George Edmundson,814,eng ENG,DF,eng Premier League,26,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,George EdmundsonUnknown Squad
Big5,Unknown Squad,Odsonne Edouard,815,fr FRA,"MF,FW",eng Premier League,26,1998,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Odsonne EdouardUnknown Squad
Big5,Unknown Squad,Odsonne Edouard,816,fr FRA,FW,eng Premier League,26,1998,0.3,2,6.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Odsonne EdouardUnknown Squad
Big5,Unknown Squad,Samuel Edozie,817,eng ENG,"DF,FW",eng Premier League,21,2003,0.7,4,5.54,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Samuel EdozieUnknown Squad
Big5,Unknown Squad,Ronnie Edwards,818,eng ENG,DF,eng Premier League,21,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ronnie EdwardsUnknown Squad
Big5,Unknown Squad,Johannes Eggestein,819,de GER,FW,de Bundesliga,26,1998,20.6,43,2.09,36,0,0,4,2,1,4,0.19,4,0,0,0,0,0,Johannes EggesteinUnknown Squad
Big5,Unknown Squad,Maximilian Eggestein,820,de GER,MF,de Bundesliga,27,1996,31.6,51,1.61,42,0,1,3,4,1,5,0.16,5,0,0,0,0,0,Maximilian EggesteinUnknown Squad
Big5,Unknown Squad,Kingsley Ehizibue,821,nl NED,DF,it Serie A,29,1995,27.8,51,1.84,39,4,1,3,3,1,2,0.07,1,0,0,1,0,0,Kingsley EhizibueUnknown Squad
Big5,Unknown Squad,Chidera Ejuke,822,ng NGA,FW,es La Liga,26,1998,10.7,45,4.19,28,5,9,0,3,0,2,0.19,2,0,0,0,0,0,Chidera EjukeUnknown Squad
Big5,Unknown Squad,Jeff Ekhator,823,it ITA,"FW,MF",it Serie A,17,2006,8.5,21,2.46,15,0,0,2,4,0,2,0.23,1,0,0,1,0,0,Jeff EkhatorUnknown Squad
Big5,Unknown Squad,Hugo Ekitike,824,fr FRA,FW,de Bundesliga,22,2002,28.5,101,3.55,63,0,14,20,4,0,12,0.42,9,0,2,0,1,0,Hugo EkitikeUnknown Squad
Big5,Unknown Squad,Jurgen Ekkelenkamp,825,nl NED,MF,it Serie A,24,2000,21.0,38,1.81,29,2,2,3,1,1,6,0.29,4,0,1,1,0,0,Jurgen EkkelenkampUnknown Squad
