League,Squad,Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,PlSqu
Belgian Pro League,Anderlecht,Nilson Angulo,ec ECU,"FW,DF",21.0,5.1,134.0,167.0,80.2,1851.0,467.0,77.0,91.0,84.6,42.0,54.0,77.8,6.0,8.0,75.0,3,1.6,2.1,1.4,8.0,4.0,13.0,5.0,14.0,Nilson AnguloAnderlecht
Belgian Pro League,Anderlecht,Majeed Ashimeru,gh GHA,MF,26.0,4.2,233.0,255.0,91.4,3647.0,789.0,110.0,119.0,92.4,95.0,104.0,91.3,13.0,16.0,81.3,1,0.5,0.4,0.5,8.0,24.0,8.0,0.0,28.0,Majeed AshimeruAnderlecht
Belgian Pro League,Anderlecht,Jan Vertonghen,be BEL,DF,37.0,3.0,233.0,261.0,89.3,4591.0,1271.0,71.0,77.0,92.2,138.0,149.0,92.6,22.0,30.0,73.3,0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,22.0,Jan VertonghenAnderlecht
Belgian Pro League,Anderlecht,Mads Kikkenborg,dk DEN,GK,24.0,2.0,52.0,77.0,67.5,1329.0,923.0,15.0,16.0,93.8,26.0,27.0,96.3,11.0,34.0,32.4,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Mads KikkenborgAnderlecht
Belgian Pro League,Anderlecht,Keisuke Goto,jp JPN,FW,19.0,1.7,17.0,30.0,56.7,197.0,44.0,12.0,16.0,75.0,2.0,6.0,33.3,1.0,1.0,100.0,0,0.3,0.0,-0.3,2.0,1.0,0.0,0.0,2.0,Keisuke GotoAnderlecht
Belgian Pro League,Anderlecht,Amando Lapage,be BEL,DF,19.0,1.1,68.0,79.0,86.1,1307.0,333.0,18.0,21.0,85.7,47.0,50.0,94.0,3.0,8.0,37.5,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,Amando LapageAnderlecht
Belgian Pro League,Anderlecht,Nunzio Engwanda,be BEL,DF,16.0,0.7,33.0,43.0,76.7,529.0,129.0,21.0,26.0,80.8,10.0,13.0,76.9,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Nunzio EngwandaAnderlecht
Belgian Pro League,Anderlecht,Kristian Arnstad,no NOR,DF,20.0,0.3,20.0,25.0,80.0,286.0,106.0,13.0,13.0,100.0,6.0,9.0,66.7,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Kristian ArnstadAnderlecht
Belgian Pro League,Anderlecht,Elyess Dao,ma MAR,"MF,FW",17.0,0.1,2.0,4.0,50.0,21.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elyess DaoAnderlecht
Belgian Pro League,Anderlecht,Alexis Flips,fr FRA,FW,24.0,0.0,1.0,3.0,33.3,12.0,1.0,1.0,2.0,50.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexis FlipsAnderlecht
Belgian Pro League,Anderlecht,Louis Patris,be BEL,DF,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Louis PatrisAnderlecht
Belgian Pro League,Anderlecht,Opponent Total,,,24.9,30.0,9640.0,12436.0,77.5,180759.0,69031.0,3710.0,4388.0,84.5,4454.0,5258.0,84.7,1167.0,2175.0,53.7,18,30.5,31.0,-12.5,305.0,750.0,204.0,62.0,1011.0,Opponent TotalAnderlecht
Belgian Pro League,Antwerp,Senne Lammens,be BEL,GK,22.0,30.0,859.0,1128.0,76.2,23808.0,17548.0,131.0,132.0,99.2,442.0,449.0,98.4,283.0,540.0,52.4,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,Senne LammensAntwerp
Belgian Pro League,Antwerp,Zeno Van den Bosch,be BEL,DF,21.0,30.0,1958.0,2179.0,89.9,39195.0,13116.0,566.0,601.0,94.2,1159.0,1229.0,94.3,214.0,308.0,69.5,0,0.2,0.3,-0.2,5.0,90.0,0.0,0.0,100.0,Zeno Van den BoschAntwerp
Belgian Pro League,Antwerp,Tjaronn Chery,sr SUR,"MF,FW",36.0,26.2,726.0,998.0,72.7,12624.0,4073.0,305.0,356.0,85.7,306.0,401.0,76.3,80.0,165.0,48.5,6,5.4,5.7,0.6,53.0,83.0,40.0,10.0,140.0,Tjaronn CheryAntwerp
Belgian Pro League,Antwerp,Vincent Janssen,nl NED,"FW,MF",30.0,27.6,596.0,774.0,77.0,11517.0,2491.0,242.0,304.0,79.6,238.0,290.0,82.1,91.0,123.0,74.0,6,4.2,1.8,1.8,39.0,72.0,17.0,3.0,87.0,Vincent JanssenAntwerp
Belgian Pro League,Antwerp,Gyrano Kerk,sr SUR,"FW,MF",28.0,25.9,429.0,647.0,66.3,6315.0,2153.0,239.0,315.0,75.9,155.0,231.0,67.1,18.0,45.0,40.0,4,3.0,3.3,1.0,28.0,26.0,37.0,6.0,79.0,Gyrano KerkAntwerp
Belgian Pro League,Antwerp,Toby Alderweireld,be BEL,DF,35.0,26.9,1402.0,1698.0,82.6,32415.0,12466.0,282.0,333.0,84.7,834.0,898.0,92.9,278.0,447.0,62.2,2,1.7,1.2,0.3,7.0,101.0,6.0,1.0,90.0,Toby AlderweireldAntwerp
Belgian Pro League,Antwerp,Jelle Bataille,be BEL,DF,25.0,16.6,835.0,1052.0,79.4,13897.0,4579.0,399.0,458.0,87.1,352.0,436.0,80.7,59.0,118.0,50.0,0,1.8,2.1,-1.8,17.0,67.0,17.0,3.0,83.0,Jelle BatailleAntwerp
Belgian Pro League,Antwerp,Mahamadou Doumbia,ml MLI,MF,20.0,18.5,676.0,769.0,87.9,12644.0,3053.0,243.0,271.0,89.7,334.0,365.0,91.5,78.0,101.0,77.2,0,0.8,0.7,-0.8,12.0,67.0,7.0,0.0,80.0,Mahamadou DoumbiaAntwerp
Belgian Pro League,Antwerp,Jacob Ondrejka,se SWE,FW,21.0,16.8,320.0,476.0,67.2,4996.0,1789.0,169.0,215.0,78.6,117.0,165.0,70.9,21.0,59.0,35.6,4,3.9,3.6,0.1,38.0,15.0,35.0,3.0,64.0,Jacob OndrejkaAntwerp
Belgian Pro League,Antwerp,Denis Odoi,gh GHA,"MF,DF",36.0,16.0,734.0,881.0,83.3,13388.0,3536.0,294.0,331.0,88.8,343.0,402.0,85.3,73.0,107.0,68.2,2,1.1,0.6,0.9,11.0,67.0,7.0,3.0,75.0,Denis OdoiAntwerp
Belgian Pro League,Antwerp,Ayrton Costa,ar ARG,DF,25.0,13.5,575.0,711.0,80.9,10239.0,3876.0,218.0,250.0,87.2,310.0,376.0,82.4,40.0,67.0,59.7,0,0.2,0.5,-0.2,6.0,55.0,6.0,3.0,74.0,Ayrton CostaAntwerp
Belgian Pro League,Antwerp,Kobe Corbanie,be BEL,"DF,MF",19.0,13.1,523.0,615.0,85.0,8178.0,2237.0,272.0,305.0,89.2,218.0,252.0,86.5,25.0,36.0,69.4,0,0.0,0.4,0.0,3.0,39.0,7.0,1.0,51.0,Kobe CorbanieAntwerp
Belgian Pro League,Antwerp,Olivier Deman,be BEL,DF,24.0,9.9,455.0,573.0,79.4,7919.0,2930.0,198.0,218.0,90.8,209.0,253.0,82.6,34.0,70.0,48.6,0,0.8,1.1,-0.8,11.0,28.0,8.0,4.0,38.0,Olivier DemanAntwerp
Belgian Pro League,Antwerp,Dennis Praet,be BEL,MF,30.0,9.2,312.0,390.0,80.0,5672.0,1474.0,127.0,149.0,85.2,141.0,169.0,83.4,35.0,49.0,71.4,1,0.7,0.8,0.3,11.0,33.0,6.0,2.0,46.0,Dennis PraetAntwerp
Belgian Pro League,Antwerp,Jairo Riedewald,nl NED,"DF,MF",27.0,9.1,407.0,479.0,85.0,7255.0,2802.0,149.0,172.0,86.6,212.0,230.0,92.2,33.0,55.0,60.0,0,0.0,0.2,0.0,1.0,27.0,4.0,0.0,41.0,Jairo RiedewaldAntwerp
Belgian Pro League,Antwerp,Anthony Valencia,ec ECU,"FW,DF",21.0,9.9,342.0,415.0,82.4,5093.0,1214.0,191.0,216.0,88.4,117.0,140.0,83.6,17.0,25.0,68.0,2,1.5,1.9,0.5,23.0,15.0,18.0,2.0,37.0,Anthony ValenciaAntwerp
Belgian Pro League,Antwerp,Semm Renders,be BEL,DF,16.0,6.2,248.0,313.0,79.2,4143.0,1492.0,119.0,141.0,84.4,99.0,121.0,81.8,22.0,37.0,59.5,1,0.2,0.1,0.8,3.0,9.0,4.0,0.0,15.0,Semm RendersAntwerp
Belgian Pro League,Antwerp,Mauricio Benitez,ar ARG,MF,20.0,3.9,124.0,153.0,81.0,2062.0,745.0,61.0,73.0,83.6,53.0,60.0,88.3,7.0,12.0,58.3,0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,15.0,Mauricio BenitezAntwerp
Belgian Pro League,Antwerp,Andreas Verstraeten,be BEL,MF,18.0,5.1,186.0,225.0,82.7,3605.0,894.0,62.0,76.0,81.6,103.0,119.0,86.6,16.0,21.0,76.2,0,0.1,0.1,-0.1,2.0,15.0,0.0,0.0,18.0,Andreas VerstraetenAntwerp
Belgian Pro League,Antwerp,Mohamed Lamine Bayo,gn GUI,FW,26.0,2.8,53.0,69.0,76.8,773.0,179.0,29.0,38.0,76.3,18.0,22.0,81.8,2.0,3.0,66.7,1,0.4,0.1,0.6,5.0,5.0,2.0,0.0,8.0,Mohamed Lamine BayoAntwerp
Belgian Pro League,Antwerp,Mandela Keita,be BEL,"MF,DF",22.0,2.6,133.0,140.0,95.0,2208.0,723.0,62.0,63.0,98.4,56.0,62.0,90.3,10.0,10.0,100.0,0,0.1,0.1,-0.1,2.0,15.0,1.0,0.0,16.0,Mandela KeitaAntwerp
Belgian Pro League,Antwerp,Michel-Ange Balikwisha,be BEL,"MF,FW",23.0,2.2,70.0,90.0,77.8,1182.0,282.0,32.0,41.0,78.0,32.0,33.0,97.0,5.0,11.0,45.5,0,0.8,0.7,-0.8,4.0,1.0,4.0,1.0,7.0,Michel-Ange BalikwishaAntwerp
Belgian Pro League,Antwerp,Farouck Adekami,ci CIV,"FW,MF",17.0,1.4,36.0,44.0,81.8,555.0,94.0,16.0,20.0,80.0,15.0,16.0,93.8,2.0,3.0,66.7,0,0.1,0.1,-0.1,1.0,3.0,1.0,0.0,2.0,Farouck AdekamiAntwerp
Belgian Pro League,Antwerp,Rosen Bozhinov,bg BUL,DF,19.0,1.3,99.0,118.0,83.9,2093.0,638.0,30.0,34.0,88.2,58.0,67.0,86.6,10.0,14.0,71.4,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,Rosen BozhinovAntwerp
Belgian Pro League,Antwerp,Jurgen Ekkelenkamp,nl NED,MF,24.0,0.7,23.0,28.0,82.1,352.0,61.0,9.0,11.0,81.8,11.0,12.0,91.7,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Jurgen EkkelenkampAntwerp
Belgian Pro League,Antwerp,Kadan Young,eng ENG,FW,18.0,0.7,10.0,12.0,83.3,187.0,63.0,3.0,4.0,75.0,6.0,6.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Kadan YoungAntwerp
Belgian Pro League,Antwerp,Christopher Scott,de GER,"MF,FW",22.0,1.4,54.0,61.0,88.5,842.0,230.0,27.0,28.0,96.4,22.0,27.0,81.5,3.0,3.0,100.0,0,0.2,0.2,-0.2,4.0,10.0,2.0,0.0,12.0,Christopher ScottAntwerp
Belgian Pro League,Antwerp,Victor Udoh,ng NGA,"FW,DF",19.0,1.0,22.0,31.0,71.0,351.0,46.0,11.0,14.0,78.6,9.0,13.0,69.2,1.0,1.0,100.0,0,0.5,0.2,-0.5,3.0,0.0,1.0,0.0,1.0,Victor UdohAntwerp
Belgian Pro League,Antwerp,Gerard Vandeplas,be BEL,"MF,FW",18.0,0.4,7.0,12.0,58.3,119.0,2.0,2.0,4.0,50.0,5.0,8.0,62.5,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gerard VandeplasAntwerp
Belgian Pro League,Antwerp,Milo Horemans,be BEL,MF,18.0,0.3,11.0,12.0,91.7,158.0,21.0,4.0,4.0,100.0,6.0,6.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milo HoremansAntwerp
Belgian Pro League,Antwerp,Milan Smits,be BEL,MF,19.0,0.3,9.0,13.0,69.2,148.0,46.0,5.0,7.0,71.4,3.0,3.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Milan SmitsAntwerp
Belgian Pro League,Antwerp,Orseer Achihi,ng NGA,FW,17.0,0.3,5.0,8.0,62.5,75.0,30.0,2.0,2.0,100.0,3.0,5.0,60.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orseer AchihiAntwerp
Belgian Pro League,Antwerp,Youssef Hamdaoui,be BEL,DF,16.0,0.1,6.0,8.0,75.0,101.0,40.0,4.0,6.0,66.7,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Youssef HamdaouiAntwerp
Belgian Pro League,Antwerp,Alhassan Yusuf,ng NGA,"MF,DF",24.0,0.1,5.0,5.0,100.0,90.0,37.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alhassan YusufAntwerp
Belgian Pro League,Antwerp,Gabriel David,ng NGA,"MF,FW",17.0,0.1,2.0,2.0,100.0,26.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel DavidAntwerp
Belgian Pro League,Antwerp,Alexandre Stanic,be BEL,FW,19.0,0.0,2.0,3.0,66.7,29.0,1.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexandre StanicAntwerp
Belgian Pro League,Antwerp,Opponent Total,,,25.0,30.0,10404.0,13256.0,78.5,196819.0,76577.0,4088.0,4824.0,84.7,4698.0,5557.0,84.5,1312.0,2228.0,58.9,19,31.9,29.5,-12.9,331.0,927.0,262.0,57.0,1213.0,Opponent TotalAntwerp
Belgian Pro League,Gent,Mathias Delorge,be BEL,MF,20.0,26.5,1238.0,1553.0,79.7,24632.0,6528.0,450.0,533.0,84.4,565.0,653.0,86.5,192.0,305.0,63.0,3,1.5,2.3,1.5,40.0,131.0,24.0,6.0,160.0,Mathias DelorgeGent
Belgian Pro League,Gent,Tsuyoshi Watanabe,jp JPN,DF,27.0,26.9,1426.0,1654.0,86.2,29424.0,10165.0,368.0,416.0,88.5,871.0,935.0,93.2,171.0,266.0,64.3,2,2.0,1.0,0.0,10.0,79.0,4.0,0.0,92.0,Tsuyoshi WatanabeGent
Belgian Pro League,Gent,Davy Roef,be BEL,GK,30.0,26.0,704.0,911.0,77.3,18003.0,12953.0,139.0,139.0,100.0,338.0,344.0,98.3,225.0,421.0,53.4,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Davy RoefGent
Belgian Pro League,Gent,Archie Brown,eng ENG,DF,22.0,25.4,953.0,1314.0,72.5,16349.0,5834.0,428.0,548.0,78.1,419.0,534.0,78.5,82.0,162.0,50.6,3,2.8,2.8,0.2,19.0,62.0,23.0,12.0,119.0,Archie BrownGent
Belgian Pro League,Gent,Jordan Torunarigha,de GER,DF,26.0,20.6,967.0,1153.0,83.9,20286.0,7551.0,245.0,282.0,86.9,574.0,622.0,92.3,134.0,220.0,60.9,1,0.4,0.4,0.6,9.0,83.0,10.0,1.0,103.0,Jordan TorunarighaGent
Belgian Pro League,Gent,Atsuki Ito,jp JPN,MF,25.0,21.2,668.0,837.0,79.8,11401.0,3034.0,298.0,349.0,85.4,284.0,334.0,85.0,60.0,100.0,60.0,1,1.5,2.0,-0.5,20.0,70.0,22.0,5.0,101.0,Atsuki ItoGent
Belgian Pro League,Gent,Omri Gandelman,il ISR,"MF,FW",24.0,16.9,275.0,411.0,66.9,3981.0,1342.0,157.0,223.0,70.4,87.0,120.0,72.5,13.0,26.0,50.0,3,1.6,0.8,1.4,16.0,39.0,5.0,0.0,56.0,Omri GandelmanGent
Belgian Pro League,Gent,Franck Surdez,ch SUI,"MF,FW",22.0,13.6,306.0,440.0,69.5,4546.0,993.0,166.0,220.0,75.5,114.0,150.0,76.0,13.0,37.0,35.1,5,3.1,1.9,1.9,15.0,21.0,19.0,4.0,48.0,Franck SurdezGent
Belgian Pro League,Gent,Hugo Gambor,cf CTA,DF,21.0,13.5,681.0,862.0,79.0,11929.0,4490.0,298.0,349.0,85.4,314.0,385.0,81.6,57.0,94.0,60.6,0,0.6,0.5,-0.6,5.0,65.0,8.0,2.0,85.0,Hugo GamborGent
Belgian Pro League,Gent,Andri Gudjohnsen,is ISL,FW,22.0,14.0,214.0,296.0,72.3,3333.0,910.0,110.0,150.0,73.3,68.0,92.0,73.9,18.0,25.0,72.0,1,1.8,1.7,-0.8,9.0,18.0,9.0,0.0,36.0,Andri GudjohnsenGent
Belgian Pro League,Gent,Stefan Mitrovic,rs SRB,DF,34.0,13.9,668.0,742.0,90.0,13986.0,5068.0,192.0,209.0,91.9,364.0,379.0,96.0,106.0,142.0,74.6,0,0.0,0.2,0.0,0.0,49.0,1.0,0.0,56.0,Stefan MitrovicGent
Belgian Pro League,Gent,Matisse Samoise,be BEL,DF,22.0,13.9,648.0,854.0,75.9,11560.0,3892.0,283.0,343.0,82.5,287.0,349.0,82.2,65.0,117.0,55.6,2,0.7,1.0,1.3,10.0,44.0,13.0,4.0,66.0,Matisse SamoiseGent
Belgian Pro League,Gent,Momodou Sonko,se SWE,"FW,DF",19.0,12.9,338.0,452.0,74.8,5721.0,1613.0,169.0,207.0,81.6,121.0,163.0,74.2,34.0,47.0,72.3,2,2.2,2.1,-0.2,18.0,28.0,23.0,2.0,57.0,Momodou SonkoGent
Belgian Pro League,Gent,Max Dean,eng ENG,FW,20.0,10.8,133.0,217.0,61.3,2609.0,677.0,51.0,91.0,56.0,61.0,81.0,75.3,19.0,29.0,65.5,1,1.2,1.2,-0.2,9.0,24.0,7.0,0.0,33.0,Max DeanGent
Belgian Pro League,Gent,Noah Fadiga,sn SEN,"DF,MF",24.0,9.3,263.0,331.0,79.5,3728.0,1013.0,148.0,173.0,85.5,97.0,117.0,82.9,6.0,15.0,40.0,0,0.5,0.3,-0.5,6.0,15.0,6.0,0.0,28.0,Noah FadigaGent
Belgian Pro League,Gent,Sven Kums,be BEL,MF,36.0,9.9,552.0,692.0,79.8,9610.0,2875.0,232.0,261.0,88.9,230.0,279.0,82.4,61.0,109.0,56.0,0,2.8,2.4,-2.8,22.0,68.0,17.0,2.0,83.0,Sven KumsGent
Belgian Pro League,Gent,Pieter Gerkens,be BEL,MF,28.0,7.8,249.0,363.0,68.6,4398.0,1379.0,98.0,127.0,77.2,108.0,142.0,76.1,28.0,62.0,45.2,1,0.7,0.8,0.3,10.0,29.0,7.0,0.0,42.0,Pieter GerkensGent
Belgian Pro League,Gent,Leonardo da Silva Lopes,pt POR,MF,25.0,7.1,246.0,311.0,79.1,4712.0,1274.0,95.0,111.0,85.6,116.0,144.0,80.6,31.0,46.0,67.4,0,0.8,0.6,-0.8,4.0,15.0,3.0,1.0,30.0,Leonardo da Silva LopesGent
Belgian Pro League,Gent,Dante Vanzeir,be BEL,FW,26.0,6.7,124.0,186.0,66.7,1922.0,428.0,68.0,88.0,77.3,44.0,66.0,66.7,6.0,10.0,60.0,1,1.2,1.3,-0.2,8.0,6.0,9.0,1.0,24.0,Dante VanzeirGent
Belgian Pro League,Gent,Andrew Hjulsager,dk DEN,"FW,MF",29.0,4.9,127.0,190.0,66.8,2515.0,1033.0,52.0,64.0,81.3,47.0,65.0,72.3,24.0,49.0,49.0,1,1.9,1.7,-0.9,24.0,19.0,7.0,3.0,21.0,Andrew HjulsagerGent
Belgian Pro League,Gent,Tiago Araujo,pt POR,"DF,MF",23.0,6.5,266.0,364.0,73.1,5359.0,2111.0,98.0,117.0,83.8,126.0,158.0,79.7,40.0,69.0,58.0,1,1.6,1.1,-0.6,11.0,23.0,15.0,8.0,40.0,Tiago AraujoGent
Belgian Pro League,Gent,Samuel Kotto,cm CMR,DF,20.0,3.4,172.0,209.0,82.3,3480.0,1096.0,43.0,47.0,91.5,108.0,119.0,90.8,18.0,34.0,52.9,0,0.1,0.1,-0.1,1.0,11.0,1.0,1.0,10.0,Samuel KottoGent
Belgian Pro League,Gent,Tom Vandenberghe,be BEL,GK,31.0,3.0,87.0,118.0,73.7,2402.0,1720.0,14.0,14.0,100.0,41.0,41.0,100.0,31.0,62.0,50.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,Tom VandenbergheGent
Belgian Pro League,Gent,Hong Hyunseok,kr KOR,MF,25.0,2.8,107.0,137.0,78.1,1633.0,373.0,57.0,71.0,80.3,34.0,43.0,79.1,10.0,16.0,62.5,0,0.5,0.2,-0.5,5.0,4.0,2.0,1.0,7.0,Hong HyunseokGent
Belgian Pro League,Gent,Daisuke Yokota,jp JPN,MF,24.0,2.6,86.0,115.0,74.8,1256.0,198.0,42.0,56.0,75.0,39.0,47.0,83.0,1.0,5.0,20.0,0,0.1,0.2,-0.1,2.0,5.0,1.0,0.0,7.0,Daisuke YokotaGent
Belgian Pro League,Gent,Hyllarion Goore,ci CIV,"FW,MF",18.0,2.3,28.0,38.0,73.7,407.0,107.0,15.0,16.0,93.8,10.0,12.0,83.3,2.0,4.0,50.0,0,0.2,0.1,-0.2,2.0,3.0,3.0,1.0,4.0,Hyllarion GooreGent
Belgian Pro League,Gent,Matias Fernandez-Pardo,be BEL,"MF,FW",19.0,1.8,33.0,46.0,71.7,494.0,130.0,14.0,18.0,77.8,10.0,16.0,62.5,4.0,6.0,66.7,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,Matias Fernandez-PardoGent
Belgian Pro League,Gent,Daniel Schmidt,jp JPN,GK,32.0,1.0,30.0,39.0,76.9,659.0,411.0,5.0,5.0,100.0,20.0,20.0,100.0,5.0,14.0,35.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel SchmidtGent
Belgian Pro League,Gent,Zalan Vancsa,hu HUN,MF,19.0,0.9,19.0,26.0,73.1,341.0,30.0,7.0,10.0,70.0,11.0,14.0,78.6,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Zalan VancsaGent
Belgian Pro League,Gent,Helio Varela,cv CPV,"FW,MF",22.0,1.6,45.0,66.0,68.2,657.0,192.0,23.0,33.0,69.7,17.0,20.0,85.0,2.0,5.0,40.0,1,0.2,0.2,0.8,3.0,3.0,2.0,1.0,9.0,Helio VarelaGent
Belgian Pro League,Gent,Aime Omgba,nl NED,"MF,FW",21.0,0.6,31.0,36.0,86.1,478.0,70.0,11.0,14.0,78.6,14.0,14.0,100.0,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,5.0,Aime OmgbaGent
Belgian Pro League,Gent,Tibe De Vlieger,be BEL,"FW,DF",18.0,0.5,14.0,18.0,77.8,260.0,129.0,7.0,9.0,77.8,6.0,7.0,85.7,1.0,2.0,50.0,0,0.2,0.1,-0.2,1.0,1.0,1.0,0.0,7.0,Tibe De VliegerGent
Belgian Pro League,Gent,Gilles De Meyer,be BEL,DF,17.0,0.2,10.0,14.0,71.4,154.0,41.0,7.0,8.0,87.5,2.0,3.0,66.7,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Gilles De MeyerGent
Belgian Pro League,Gent,Nurio Fortuna,ao ANG,"MF,DF",29.0,0.1,5.0,8.0,62.5,81.0,38.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Nurio FortunaGent
Belgian Pro League,Gent,Ismael Kandouss,ma MAR,MF,26.0,0.0,2.0,3.0,66.7,66.0,36.0,0.0,0.0,,1.0,1.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ismael KandoussGent
Belgian Pro League,Gent,Ahmed Abdullahi,ng NGA,MF,20.0,0.0,2.0,2.0,100.0,31.0,13.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ahmed AbdullahiGent
Belgian Pro League,Gent,Opponent Total,,,24.9,30.0,10528.0,13760.0,76.5,197869.0,76276.0,4123.0,4927.0,83.7,4790.0,5711.0,83.9,1291.0,2419.0,53.4,22,35.2,31.1,-13.2,347.0,835.0,240.0,74.0,1123.0,Opponent TotalGent
Belgian Pro League,Standard Liege,Marlon Fossey,us USA,DF,25.0,28.1,834.0,1104.0,75.5,12833.0,4847.0,461.0,539.0,85.5,306.0,423.0,72.3,46.0,80.0,57.5,1,2.2,2.9,-1.2,27.0,58.0,34.0,10.0,95.0,Marlon FosseyStandard Liege
Belgian Pro League,Standard Liege,Ibe Hautekiet,be BEL,DF,22.0,24.0,833.0,988.0,84.3,16016.0,5866.0,264.0,299.0,88.3,471.0,533.0,88.4,87.0,135.0,64.4,0,0.1,0.3,-0.1,2.0,35.0,2.0,0.0,46.0,Ibe HautekietStandard Liege
Belgian Pro League,Standard Liege,Aiden O'Neill,au AUS,MF,26.0,24.1,782.0,973.0,80.4,13999.0,4473.0,306.0,369.0,82.9,361.0,419.0,86.2,84.0,129.0,65.1,1,1.1,1.2,-0.1,11.0,86.0,9.0,1.0,85.0,Aiden O'NeillStandard Liege
Belgian Pro League,Standard Liege,Ilay Camara,sn SEN,DF,21.0,23.7,714.0,991.0,72.0,12451.0,4392.0,322.0,381.0,84.5,308.0,403.0,76.4,66.0,141.0,46.8,2,3.0,4.0,-1.0,38.0,44.0,39.0,12.0,78.0,Ilay CamaraStandard Liege
Belgian Pro League,Standard Liege,Henry Lawrence,eng ENG,DF,22.0,23.1,759.0,1018.0,74.6,13694.0,4793.0,304.0,381.0,79.8,369.0,461.0,80.0,68.0,141.0,48.2,0,0.7,0.6,-0.7,8.0,64.0,5.0,0.0,74.0,Henry LawrenceStandard Liege
Belgian Pro League,Standard Liege,Leandre Kuavita,be BEL,MF,20.0,20.6,351.0,534.0,65.7,5344.0,2031.0,182.0,241.0,75.5,118.0,184.0,64.1,26.0,52.0,50.0,0,0.6,1.0,-0.6,14.0,42.0,18.0,5.0,60.0,Leandre KuavitaStandard Liege
Belgian Pro League,Standard Liege,Andi Zeqiri,ch SUI,FW,25.0,19.1,217.0,314.0,69.1,3781.0,892.0,93.0,130.0,71.5,92.0,119.0,77.3,22.0,28.0,78.6,2,2.5,1.4,-0.5,13.0,31.0,6.0,1.0,44.0,Andi ZeqiriStandard Liege
Belgian Pro League,Standard Liege,Dennis Eckert,de GER,FW,27.0,20.0,378.0,578.0,65.4,6259.0,1439.0,185.0,262.0,70.6,130.0,195.0,66.7,44.0,70.0,62.9,0,1.5,1.6,-1.5,16.0,36.0,17.0,1.0,64.0,Dennis EckertStandard Liege
